movieId,title,genres,imdbId,tmdbId,url,rating_count,rating_avg,poster_path
301,Picture Bride (Bijo photo) (1994),Drama|Romance,0114129,30304,http://www.imdb.com/title/tt0114129/,1,4.0,https://image.tmdb.org/t/p/original/s1lUr4NWgOi4ftXLrUWGI49IvKK.jpg
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,0110963,10452,http://www.imdb.com/title/tt0110963/,5,3.2,https://image.tmdb.org/t/p/original/8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,0114214,12106,http://www.imdb.com/title/tt0114214/,32,2.953125,https://image.tmdb.org/t/p/original/jhEmrXJpP6F3cqwyLjvgBgxxxFA.jpg
304,Roommates (1995),Comedy|Drama,0114296,161495,http://www.imdb.com/title/tt0114296/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/sNSwgnb81gfbki5ohGb766zvGQX.jpg
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,0110907,3586,http://www.imdb.com/title/tt0110907/,9,2.8333333333333335,https://image.tmdb.org/t/p/original/ehg1dTxsqx2eMZpd5Tio9JifwqB.jpg
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0111495,110,http://www.imdb.com/title/tt0111495/,16,4.21875,https://image.tmdb.org/t/p/original/JHmsBiX1tjCKqAul1lzC20WcAW.jpg
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,0108394,108,http://www.imdb.com/title/tt0108394/,24,3.8958333333333335,https://image.tmdb.org/t/p/original/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,0111507,109,http://www.imdb.com/title/tt0111507/,20,4.025,https://image.tmdb.org/t/p/original/fdIet3NSa27gobMbaUml66oCQNT.jpg
310,Rent-a-Kid (1995),Comedy,0114268,36357,http://www.imdb.com/title/tt0114268/,1,3.0,https://image.tmdb.org/t/p/original/hYxc2o3HHL3x47J5s9taQZ6AUI4.jpg
311,Relative Fear (1994),Horror|Thriller,0110965,92769,http://www.imdb.com/title/tt0110965/,1,3.0,https://image.tmdb.org/t/p/original/wG6wdsB9lqCwxsRycnzzXZDSo6m.jpg
312,Stuart Saves His Family (1995),Comedy,0114571,28033,http://www.imdb.com/title/tt0114571/,9,1.4444444444444444,https://image.tmdb.org/t/p/original/80YaWpUokDoPynsJi0ittpts3J0.jpg
313,"Swan Princess, The (1994)",Animation|Children,0111333,22586,http://www.imdb.com/title/tt0111333/,3,3.3333333333333335,https://image.tmdb.org/t/p/original/tmpO3vk8WguFOE4UXESGdWwHQOX.jpg
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,0111112,14334,http://www.imdb.com/title/tt0111112/,16,3.75,https://image.tmdb.org/t/p/original/knrhzhfMKgTqrDrCy3nBWL5sypa.jpg
315,"Specialist, The (1994)",Action|Drama|Thriller,0111255,2636,http://www.imdb.com/title/tt0111255/,38,3.0789473684210527,https://image.tmdb.org/t/p/original/9CVAjtkSaFs9FyddGfThj11ZuQq.jpg
316,Stargate (1994),Action|Adventure|Sci-Fi,0111282,2164,http://www.imdb.com/title/tt0111282/,140,3.375,https://image.tmdb.org/t/p/original/fyTqTETiXncfESLyKfkgEs7qg7d.jpg
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0111070,11395,http://www.imdb.com/title/tt0111070/,81,3.2037037037037037,https://image.tmdb.org/t/p/original/hvV2rI60qOYELT7tHHLpxtafnBZ.jpg
318,"Shawshank Redemption, The (1994)",Crime|Drama,0111161,278,http://www.imdb.com/title/tt0111161/,317,4.429022082018927,https://image.tmdb.org/t/p/original/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg
319,Shallow Grave (1994),Comedy|Drama|Thriller,0111149,9905,http://www.imdb.com/title/tt0111149/,20,3.6,https://image.tmdb.org/t/p/original/gqvSKLbfIg1mja1ulVkVcLhdwWF.jpg
320,Suture (1993),Film-Noir|Thriller,0108260,87078,http://www.imdb.com/title/tt0108260/,1,3.0,https://image.tmdb.org/t/p/original/89jGoGPFqOl6JR144iEOxeciggM.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0106966,12527,http://www.imdb.com/title/tt0106966/,2,4.0,https://image.tmdb.org/t/p/original/tMwUsu080E4kS4rkHPffy1ugvaJ.jpg
322,Swimming with Sharks (1995),Comedy|Drama,0114594,20306,http://www.imdb.com/title/tt0114594/,10,3.55,https://image.tmdb.org/t/p/original/eMRiIJIEyMLjWjktIqjNfzs9jGX.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,0111309,36614,http://www.imdb.com/title/tt0111309/,1,4.0,https://image.tmdb.org/t/p/original/4rBI4KISTuMCsWGb0kurWxKjqPQ.jpg
325,National Lampoon's Senior Trip (1995),Comedy,0113936,27993,http://www.imdb.com/title/tt0113936/,7,2.5,https://image.tmdb.org/t/p/original/qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg
326,To Live (Huozhe) (1994),Drama,0110081,31439,http://www.imdb.com/title/tt0110081/,3,4.0,https://image.tmdb.org/t/p/original/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,0114614,9067,http://www.imdb.com/title/tt0114614/,34,2.823529411764706,https://image.tmdb.org/t/p/original/qohdY3BcJ98sFneOUAWp0FmH4Z6.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,0114608,9059,http://www.imdb.com/title/tt0114608/,10,3.15,https://image.tmdb.org/t/p/original/1TekTWa1htkb554KDplTXskQupo.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,0111280,193,http://www.imdb.com/title/tt0111280/,108,3.3935185185185186,https://image.tmdb.org/t/p/original/rHsCYDGHFUarGh5k987b0EFU6kC.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,0114609,25066,http://www.imdb.com/title/tt0114609/,6,3.0,https://image.tmdb.org/t/p/original/rmlDLtt03igCdlW7UOF2AXCsy4d.jpg
331,Tom & Viv (1994),Drama,0111454,46797,http://www.imdb.com/title/tt0111454/,2,3.0,https://image.tmdb.org/t/p/original/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,0114852,12122,http://www.imdb.com/title/tt0114852/,12,2.8333333333333335,https://image.tmdb.org/t/p/original/vnK68SPMQTvLWVYaNMINJOismEr.jpg
333,Tommy Boy (1995),Comedy,0114694,11381,http://www.imdb.com/title/tt0114694/,50,3.78,https://image.tmdb.org/t/p/original/6m1xJqfViDkmNmKUKvTSJ5fo0k4.jpg
334,Vanya on 42nd Street (1994),Drama,0111590,32636,http://www.imdb.com/title/tt0111590/,5,4.2,https://image.tmdb.org/t/p/original/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg
335,Underneath (1995),Mystery|Thriller,0114788,36141,http://www.imdb.com/title/tt0114788/,2,3.5,https://image.tmdb.org/t/p/original/61yu1ejOBWUrrMRplRbjpvxgxVc.jpg
336,"Walking Dead, The (1995)",Drama|War,0114888,95963,http://www.imdb.com/title/tt0114888/,1,3.0,https://image.tmdb.org/t/p/original/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg
337,What's Eating Gilbert Grape (1993),Drama,0108550,1587,http://www.imdb.com/title/tt0108550/,77,3.7662337662337664,https://image.tmdb.org/t/p/original/8r9yts6XHbB1xNLaPC6ExNAK1Qu.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,0114857,9271,http://www.imdb.com/title/tt0114857/,19,2.8421052631578947,https://image.tmdb.org/t/p/original/5emgnXYrXjqyiup2JsvtuENseiV.jpg
339,While You Were Sleeping (1995),Comedy|Romance,0114924,2064,http://www.imdb.com/title/tt0114924/,98,3.4693877551020407,https://image.tmdb.org/t/p/original/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
340,"War, The (1994)",Adventure|Drama|War,0111667,19855,http://www.imdb.com/title/tt0111667/,5,3.4,https://image.tmdb.org/t/p/original/eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg
341,Double Happiness (1994),Drama,0109655,60855,http://www.imdb.com/title/tt0109655/,2,4.0,https://image.tmdb.org/t/p/original/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg
342,Muriel's Wedding (1994),Comedy,0110598,236,http://www.imdb.com/title/tt0110598/,33,3.272727272727273,https://image.tmdb.org/t/p/original/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
343,"Baby-Sitters Club, The (1995)",Children,0112435,48287,http://www.imdb.com/title/tt0112435/,5,2.9,https://image.tmdb.org/t/p/original/juT5eKRDhmluaiVhymjViyXArCq.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,0109040,3049,http://www.imdb.com/title/tt0109040/,161,3.040372670807453,https://image.tmdb.org/t/p/original/yaHnZqJvsSddOKYxf4zCj2Ww2hA.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0109045,2759,http://www.imdb.com/title/tt0109045/,36,3.5972222222222223,https://image.tmdb.org/t/p/original/rRhmw7xc73r8GnCYA0hXKYUsZsq.jpg
346,Backbeat (1993),Drama|Musical,0106339,12635,http://www.imdb.com/title/tt0106339/,6,3.5,https://image.tmdb.org/t/p/original/1BuFx7P8veAUUZDXqdMNhtdCUSM.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,0104779,10497,http://www.imdb.com/title/tt0104779/,6,3.5,https://image.tmdb.org/t/p/original/g1DGU526GVG0NI7QkJVLprZelBa.jpg
348,Bullets Over Broadway (1994),Comedy,0109348,11382,http://www.imdb.com/title/tt0109348/,30,3.5833333333333335,https://image.tmdb.org/t/p/original/mY9D1oCLeDKNMdUO8EV7MoCZ3up.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,0109444,9331,http://www.imdb.com/title/tt0109444/,110,3.6045454545454545,https://image.tmdb.org/t/p/original/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,0109446,10731,http://www.imdb.com/title/tt0109446/,57,3.3859649122807016,https://image.tmdb.org/t/p/original/oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,0109484,10464,http://www.imdb.com/title/tt0109484/,17,3.176470588235294,https://image.tmdb.org/t/p/original/xuEubxRGut2Yh118RyNa6ruXXCp.jpg
352,Crooklyn (1994),Comedy|Drama,0109504,34152,http://www.imdb.com/title/tt0109504/,2,2.5,https://image.tmdb.org/t/p/original/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,0109506,9495,http://www.imdb.com/title/tt0109506/,64,3.609375,https://image.tmdb.org/t/p/original/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg
354,Cobb (1994),Drama,0109450,29973,http://www.imdb.com/title/tt0109450/,6,3.3333333333333335,https://image.tmdb.org/t/p/original/zHvQSn3kT0e0CI4JNhjNSjvvtXr.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,0109813,888,http://www.imdb.com/title/tt0109813/,42,2.357142857142857,https://image.tmdb.org/t/p/original/ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,0109830,13,http://www.imdb.com/title/tt0109830/,329,4.164133738601824,https://image.tmdb.org/t/p/original/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,0109831,712,http://www.imdb.com/title/tt0109831/,103,3.5194174757281553,https://image.tmdb.org/t/p/original/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg
358,Higher Learning (1995),Drama,0113305,16295,http://www.imdb.com/title/tt0113305/,9,2.6666666666666665,https://image.tmdb.org/t/p/original/tuud1Blsdwo1KQRdz5UVwjlLAWQ.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,0110091,48992,http://www.imdb.com/title/tt0110091/,1,3.0,https://image.tmdb.org/t/p/original/lFiGWrHhk517E9VE641zKMgB5fP.jpg
360,I Love Trouble (1994),Action|Comedy,0110093,10879,http://www.imdb.com/title/tt0110093/,8,2.6875,https://image.tmdb.org/t/p/original/lXpbYJQJ7tvYZ8S29Nwpzsh07PN.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,0110167,10660,http://www.imdb.com/title/tt0110167/,17,3.0588235294117645,https://image.tmdb.org/t/p/original/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,0110213,10714,http://www.imdb.com/title/tt0110213/,34,3.5294117647058822,https://image.tmdb.org/t/p/original/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,0107472,41647,http://www.imdb.com/title/tt0107472/,2,4.0,https://image.tmdb.org/t/p/original/qFqmjoQwOjo3YgxSw7Q3mMOzx4A.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,0110357,8587,http://www.imdb.com/title/tt0110357/,172,3.941860465116279,https://image.tmdb.org/t/p/original/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
365,Little Buddha (1993),Drama,0107426,1689,http://www.imdb.com/title/tt0107426/,4,3.25,https://image.tmdb.org/t/p/original/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,0111686,11596,http://www.imdb.com/title/tt0111686/,12,2.9166666666666665,https://image.tmdb.org/t/p/original/q5BWxfL1x34nyYSvA3Qo5odleGW.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,0110475,854,http://www.imdb.com/title/tt0110475/,157,3.1847133757961785,https://image.tmdb.org/t/p/original/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg
368,Maverick (1994),Adventure|Comedy|Western,0110478,9359,http://www.imdb.com/title/tt0110478/,74,3.5,https://image.tmdb.org/t/p/original/mTVbGGi5PIexmxVzeyFd2RYKwfM.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,0110588,23333,http://www.imdb.com/title/tt0110588/,2,4.0,https://image.tmdb.org/t/p/original/avTHiIim0Jm0rs4ehFLck8u3NFW.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,0110622,36593,http://www.imdb.com/title/tt0110622/,58,3.060344827586207,https://image.tmdb.org/t/p/original/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg
371,"Paper, The (1994)",Comedy|Drama,0110771,12280,http://www.imdb.com/title/tt0110771/,21,3.3095238095238093,https://image.tmdb.org/t/p/original/pGPrFbucRLwVtCKCeinwAklAl0l.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,0110950,2788,http://www.imdb.com/title/tt0110950/,21,2.761904761904762,https://image.tmdb.org/t/p/original/qGDhodtpkpxkrFqokenGNJlzt6w.jpg
373,Red Rock West (1992),Thriller,0105226,10427,http://www.imdb.com/title/tt0105226/,11,3.6363636363636362,https://image.tmdb.org/t/p/original/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg
374,Richie Rich (1994),Children|Comedy,0110989,11011,http://www.imdb.com/title/tt0110989/,25,2.2,https://image.tmdb.org/t/p/original/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg
376,"River Wild, The (1994)",Action|Thriller,0110997,8987,http://www.imdb.com/title/tt0110997/,40,3.25,https://image.tmdb.org/t/p/original/wVgQ2T63ThjIsY4R0qoHXjyllql.jpg
377,Speed (1994),Action|Romance|Thriller,0111257,1637,http://www.imdb.com/title/tt0111257/,171,3.5292397660818713,https://image.tmdb.org/t/p/original/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg
378,Speechless (1994),Comedy|Romance,0111256,15128,http://www.imdb.com/title/tt0111256/,7,2.7857142857142856,https://image.tmdb.org/t/p/original/bremBHwg2cAvFIGIRwlRtPMkgfL.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,0111438,8831,http://www.imdb.com/title/tt0111438/,21,2.5,https://image.tmdb.org/t/p/original/bgxP6ws8ErBiarnb4S93vv0lkf4.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,0111503,36955,http://www.imdb.com/title/tt0111503/,178,3.497191011235955,https://image.tmdb.org/t/p/original/pweFTnzzTfGK68woSVkiTgjLzWm.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,0111693,10449,http://www.imdb.com/title/tt0111693/,11,3.8181818181818183,https://image.tmdb.org/t/p/original/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,0111742,10395,http://www.imdb.com/title/tt0111742/,16,3.15625,https://image.tmdb.org/t/p/original/8ocZb9x6rN82i8ZzZ05j1vWKVOC.jpg
383,Wyatt Earp (1994),Western,0111756,12160,http://www.imdb.com/title/tt0111756/,21,3.0952380952380953,https://image.tmdb.org/t/p/original/51LItgyecu2KMAtIchYogEykCIu.jpg
384,Bad Company (1995),Action|Crime|Drama,0112443,40480,http://www.imdb.com/title/tt0112443/,2,3.25,https://image.tmdb.org/t/p/original/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg
385,"Man of No Importance, A (1994)",Drama,0110455,52038,http://www.imdb.com/title/tt0110455/,1,4.0,https://image.tmdb.org/t/p/original/nSBeudgK6eFA1kzSAR4b8ndZked.jpg
386,S.F.W. (1994),Drama,0111048,29444,http://www.imdb.com/title/tt0111048/,1,3.0,https://image.tmdb.org/t/p/original/3bq91jWCReRrqlPn81alSoxeXoP.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,0110399,26352,http://www.imdb.com/title/tt0110399/,4,2.375,https://image.tmdb.org/t/p/original/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
388,Boys Life (1995),Drama,0112570,39953,http://www.imdb.com/title/tt0112570/,2,3.0,https://image.tmdb.org/t/p/original/jXKecGbSp36C486myi1pbe6EKAI.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,0109454,41580,http://www.imdb.com/title/tt0109454/,2,4.5,https://image.tmdb.org/t/p/original/qY9waC3FdCHPf3aMgF8l3qVqzn6.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,0059170,315,http://www.imdb.com/title/tt0059170/,5,3.7,https://image.tmdb.org/t/p/original/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg
391,Jason's Lyric (1994),Crime|Drama,0110186,22067,http://www.imdb.com/title/tt0110186/,1,4.5,https://image.tmdb.org/t/p/original/y3ZZJFdTYd4SezXv1gjRv19Jy32.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,0111301,11667,http://www.imdb.com/title/tt0111301/,10,2.5,https://image.tmdb.org/t/p/original/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,0110027,8011,http://www.imdb.com/title/tt0110027/,12,2.4166666666666665,https://image.tmdb.org/t/p/original/4lVKy9bsVw78EFhd4yHTDwgBr0U.jpg
406,Federal Hill (1994),Drama,0109785,171857,http://www.imdb.com/title/tt0109785/,1,3.0,https://image.tmdb.org/t/p/original/qChLfULhgAhWHG9LbcBIv80r32i.jpg
407,In the Mouth of Madness (1995),Horror|Thriller,0113409,2654,http://www.imdb.com/title/tt0113409/,8,3.4375,https://image.tmdb.org/t/p/original/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg
408,8 Seconds (1994),Drama,0109021,18069,http://www.imdb.com/title/tt0109021/,2,3.0,https://image.tmdb.org/t/p/original/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
409,Above the Rim (1994),Crime|Drama,0109035,19092,http://www.imdb.com/title/tt0109035/,1,2.0,https://image.tmdb.org/t/p/original/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,0106220,2758,http://www.imdb.com/title/tt0106220/,84,3.1011904761904763,https://image.tmdb.org/t/p/original/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg
412,"Age of Innocence, The (1993)",Drama,0106226,10436,http://www.imdb.com/title/tt0106226/,15,3.5,https://image.tmdb.org/t/p/original/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
413,Airheads (1994),Comedy,0109068,13595,http://www.imdb.com/title/tt0109068/,26,2.7884615384615383,https://image.tmdb.org/t/p/original/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
414,"Air Up There, The (1994)",Comedy,0109067,46094,http://www.imdb.com/title/tt0109067/,6,2.3333333333333335,https://image.tmdb.org/t/p/original/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
415,Another Stakeout (1993),Comedy|Thriller,0106292,9409,http://www.imdb.com/title/tt0106292/,16,2.53125,https://image.tmdb.org/t/p/original/hBItFUmCrRS1mel0TM69ymBD79k.jpg
416,Bad Girls (1994),Western,0109198,11853,http://www.imdb.com/title/tt0109198/,8,2.5,https://image.tmdb.org/t/p/original/oDHzFKU50ayk2IxQRcbOSG2XTTe.jpg
417,Barcelona (1994),Comedy|Romance,0109219,16771,http://www.imdb.com/title/tt0109219/,13,3.6923076923076925,https://image.tmdb.org/t/p/original/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
418,Being Human (1993),Drama,0106379,46924,http://www.imdb.com/title/tt0106379/,2,3.0,https://image.tmdb.org/t/p/original/1OJilNyyJPH3es0HZzebJjuPJua.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,0106400,11041,http://www.imdb.com/title/tt0106400/,20,2.675,https://image.tmdb.org/t/p/original/refYLEQvzkY63i2IHronCPQODex.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,0109254,306,http://www.imdb.com/title/tt0109254/,59,2.7203389830508473,https://image.tmdb.org/t/p/original/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
421,Black Beauty (1994),Adventure|Children|Drama,0109279,14522,http://www.imdb.com/title/tt0109279/,12,3.2083333333333335,https://image.tmdb.org/t/p/original/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
422,Blink (1994),Thriller,0109297,26203,http://www.imdb.com/title/tt0109297/,5,3.2,https://image.tmdb.org/t/p/original/yNlatJk6C2zYTqAUkaxtBJQKQSf.jpg
423,Blown Away (1994),Action|Thriller,0109303,178,http://www.imdb.com/title/tt0109303/,10,2.85,https://image.tmdb.org/t/p/original/fD23iryzdjfRU05nQAQriD0A3AR.jpg
424,Blue Chips (1994),Drama,0109305,19819,http://www.imdb.com/title/tt0109305/,3,1.8333333333333333,https://image.tmdb.org/t/p/original/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
425,Blue Sky (1994),Drama|Romance,0109306,57834,http://www.imdb.com/title/tt0109306/,2,3.75,https://image.tmdb.org/t/p/original/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,0106452,4722,http://www.imdb.com/title/tt0106452/,7,3.142857142857143,https://image.tmdb.org/t/p/original/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,0106471,18215,http://www.imdb.com/title/tt0106471/,12,2.5416666666666665,https://image.tmdb.org/t/p/original/fL8b32TY3Cxe661kztmzz5AlIM0.jpg
428,"Bronx Tale, A (1993)",Drama,0106489,1607,http://www.imdb.com/title/tt0106489/,18,3.7222222222222223,https://image.tmdb.org/t/p/original/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
429,Cabin Boy (1994),Comedy,0109361,26391,http://www.imdb.com/title/tt0109361/,6,2.0,https://image.tmdb.org/t/p/original/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
430,Calendar Girl (1993),Comedy|Drama,0106505,117553,http://www.imdb.com/title/tt0106505/,2,3.75,https://image.tmdb.org/t/p/original/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
431,Carlito's Way (1993),Crime|Drama,0106519,6075,http://www.imdb.com/title/tt0106519/,42,3.738095238095238,https://image.tmdb.org/t/p/original/g6D7mjQtndu768cusGmoEQY9fTB.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0109439,11310,http://www.imdb.com/title/tt0109439/,55,2.6454545454545455,https://image.tmdb.org/t/p/original/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
433,Clean Slate (1994),Comedy,0109443,18658,http://www.imdb.com/title/tt0109443/,8,2.75,https://image.tmdb.org/t/p/original/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,0106582,9350,http://www.imdb.com/title/tt0106582/,101,3.0346534653465347,https://image.tmdb.org/t/p/original/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg
435,Coneheads (1993),Comedy|Sci-Fi,0106598,9612,http://www.imdb.com/title/tt0106598/,63,2.4206349206349205,https://image.tmdb.org/t/p/original/4eHnstayi28SCHv8ATcISFEv1Rl.jpg
436,Color of Night (1994),Drama|Thriller,0109456,2124,http://www.imdb.com/title/tt0109456/,7,2.5714285714285716,https://image.tmdb.org/t/p/original/9wgDyz5aWWqttK73WXSqB1dpFTy.jpg
437,Cops and Robbersons (1994),Comedy,0109480,26261,http://www.imdb.com/title/tt0109480/,9,2.1666666666666665,https://image.tmdb.org/t/p/original/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,0109493,19176,http://www.imdb.com/title/tt0109493/,7,2.7142857142857144,https://image.tmdb.org/t/p/original/r7sckMs1xy4fXYGzzs6anofu10F.jpg
440,Dave (1993),Comedy|Romance,0106673,11566,http://www.imdb.com/title/tt0106673/,76,3.5460526315789473,https://image.tmdb.org/t/p/original/wIUuf1NFchdCJe833JBTiSMzqfv.jpg
441,Dazed and Confused (1993),Comedy,0106677,9571,http://www.imdb.com/title/tt0106677/,42,3.9285714285714284,https://image.tmdb.org/t/p/original/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,0106697,9739,http://www.imdb.com/title/tt0106697/,81,3.0925925925925926,https://image.tmdb.org/t/p/original/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,0106834,34444,http://www.imdb.com/title/tt0106834/,6,2.3333333333333335,https://image.tmdb.org/t/p/original/20x8nm0nPXkYv04COAHFA2AHyAl.jpg
445,Fatal Instinct (1993),Comedy,0106873,26141,http://www.imdb.com/title/tt0106873/,12,3.0,https://image.tmdb.org/t/p/original/syewFnehGbbya5BdxoHLzrcm5Ne.jpg
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,0106332,10997,http://www.imdb.com/title/tt0106332/,9,3.8333333333333335,https://image.tmdb.org/t/p/original/ySf9I93w6kJiaEb2T4zpoQjY8PR.jpg
448,Fearless (1993),Drama,0106881,10443,http://www.imdb.com/title/tt0106881/,8,3.625,https://image.tmdb.org/t/p/original/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg
449,Fear of a Black Hat (1994),Comedy,0106880,20239,http://www.imdb.com/title/tt0106880/,1,1.0,https://image.tmdb.org/t/p/original/jiJp7B74GBKJK8yCqLjMaFu24nJ.jpg
450,With Honors (1994),Comedy|Drama,0111732,16297,http://www.imdb.com/title/tt0111732/,7,3.0,https://image.tmdb.org/t/p/original/iMcSUbMT13Rb8fmhwvanVAMwRW.jpg
